temperature,humidite,vitesse_vent,precipitation,mois,jour_semaine,weekend,evenement,consommation
8.82606765794868,38.20794889378478,20.61848182749369,2.810602629823617,2,1,0,0,422201.0
30.373846467815667,54.92070965418144,6.993919808387209,16.714860548707875,6,6,1,0,433422.0
5.169705408021256,81.19698925471037,29.95919034753817,14.232418119605398,9,6,1,1,358607.0
-2.049625196426721,39.31869547508834,15.470923699354849,17.046327124907656,7,5,0,1,563564.0
1.3502098425411706,37.19456952129831,26.115731039434927,8.61044019911224,2,7,1,0,381811.0
29.37905380119412,81.81589888204422,29.442075032525448,10.191018907520132,2,2,0,0,422543.0
-4.632699105455176,77.72962578042798,8.327207882153173,0.2369300003227148,3,2,0,0,361193.0
8.911231690785758,76.21791908477252,14.07006932959653,15.587011199057107,2,5,0,0,437396.0
39.00325701326437,33.97910425507936,13.086983996954997,9.560106347022458,10,1,0,0,464839.0
28.92329623253348,87.15743807280381,25.325953141382666,7.290254557823113,5,2,0,1,385184.0
21.66476210445105,81.15072056092546,2.8872160266506697,1.8418584343705,12,1,0,1,413441.0
18.09634106026277,33.99728262691275,22.930089685014927,0.3275018977317501,7,5,0,0,561883.0
24.365623685738207,44.29782341995417,18.04952987684318,7.651635099281416,3,2,0,0,423458.0
10.58565238588297,55.80980768306492,24.04291910191677,17.523481350044236,12,4,0,0,505904.0
34.86065722347018,81.56326455525951,13.04717545238972,3.536550719615277,2,1,0,0,439809.0
-9.520183821791091,47.18497910343,27.40383458357253,1.89428320278201,8,3,0,1,554421.0
9.902058739448217,60.67122445863328,17.769112371321697,11.72559409544336,2,7,1,0,403451.0
-9.568895447577482,83.4092382705702,28.59854516975058,4.583936201117876,4,7,1,1,378696.0
-0.6121249867730008,37.784992311152784,0.3146564264775264,13.494996285981015,4,5,0,1,382336.0
18.66914957627477,81.83103653573242,6.9516633236660885,5.067280116828248,2,5,0,0,424179.0
4.249554771338612,84.53172665406709,1.2202543694102708,5.5356701012492255,4,3,0,0,407026.0
17.722100571648483,82.98992938986872,21.407858802939955,18.68728532924959,11,1,0,0,423986.0
31.11728837396701,40.09295525640417,6.327577757946491,10.953192394406448,4,4,0,0,394823.0
14.30572501476486,71.68256220115666,0.0650659321571434,13.858119387451303,9,3,0,0,441964.0
9.499478899770622,74.64163109451464,20.359614731412982,19.38411066455656,5,3,0,0,464292.0
-1.6564346738592055,80.7794668908962,23.54831280974118,12.491315242484632,3,6,1,0,410421.0
15.344335158794788,38.22703337992724,7.01310720113013,9.368335999852826,10,1,0,0,409711.0
30.39503623747,85.57742133882599,20.01234101430832,5.178923473194894,6,5,0,1,440352.0
-8.92082988642938,79.78736241799278,26.06712053585084,10.780879155735247,2,2,0,0,453570.0
-7.48248092418772,63.63710703913684,22.7065911346226,0.498685784784123,12,4,0,1,409706.0
20.044596494891017,87.35008871629609,14.536316490805374,16.410730131752338,12,6,1,1,388620.0
35.13752399398042,83.88142657964693,2.110161051618439,15.681265803881605,3,4,0,0,405308.0
23.19155590246158,69.57386269859909,21.902079302088907,9.185713447515727,6,1,0,1,456698.0
16.71008705567325,56.28873479426218,3.03669455448684,1.1375250157826455,12,6,1,1,380625.0
4.475818580155325,76.05924461309493,6.041469762077535,13.037510342790824,12,4,0,1,439630.0
3.916269494740952,66.99159543861714,16.186774513879115,14.685157312644568,6,6,1,0,435558.0
30.017087482632604,67.05177046019945,25.856299842262526,16.340227543823282,11,3,0,0,419503.0
11.436906553139934,73.95454560938249,17.32585334477196,16.85874777442657,5,7,1,0,353192.0
28.35299633709593,81.61892436309037,8.182986621217875,8.569604542836755,2,1,0,0,414256.0
4.393765554578602,49.56661195456671,17.876871792515793,18.10899456463408,12,2,0,1,414248.0
22.524557219921626,60.75775041948941,5.807588158651892,19.23101491257204,11,7,1,0,372528.0
17.615265974125407,43.15621754488019,3.06478976345836,14.81742890376302,4,6,1,1,365467.0
19.45505493171073,39.510712717048456,13.692966714190357,1.510258754768632,3,4,0,0,471300.0
-2.162831368868259,39.75236637960322,7.489035693352438,10.992370080097444,5,2,0,0,495695.0
12.056565904945025,70.51583837394139,12.929593456790707,19.79963333628161,1,2,0,1,462397.0
-1.5338557340987506,71.86661964171671,18.71181151850173,1.6265459647042002,12,2,0,0,476313.0
-7.559236300622098,82.17181023030957,17.207933252974584,19.77898286290561,12,5,0,1,408539.0
-6.7066850933737845,50.97871418917129,28.72969856714233,5.450559094440919,3,4,0,1,407952.0
13.26288905360353,85.4986549972813,13.973948272060795,5.4439245947777,12,4,0,1,450427.0
13.018189837900284,65.28949881848027,22.557551970580764,3.1562883793815444,10,1,0,0,379096.0
32.306033641345714,53.45212636422029,27.416982788351383,0.6076764159564574,6,6,1,1,355993.0
28.76756974770284,60.67729896608161,22.310264232259776,3.974384770223236,4,3,0,0,380994.0
9.377197055996676,43.91008119088225,6.965058322807822,13.233023135408745,9,4,0,0,474379.0
34.60305375436069,56.69685000260736,5.482805483676177,7.343005209718809,9,4,0,0,475662.0
20.765748145415383,83.4839998762622,7.187188705691198,5.8432066553209205,6,4,0,1,486940.0
28.97039876449489,50.11852610638975,9.1766267498554,4.5636374149961645,5,1,0,0,388695.0
-3.615439312021104,37.4358805600417,5.665873405014155,8.291213661042187,7,4,0,1,460404.0
21.81237452853878,63.24451311698501,8.87592969778031,2.860943292342404,12,7,1,1,391130.0
-6.890439736536038,57.03744848365284,3.052425494632738,4.931931714833966,2,4,0,0,463495.0
38.58301499147503,61.45926461756584,14.249945737547892,1.8109429146539853,10,3,0,1,375419.0
9.365337019133255,47.63702852400182,26.18559080912477,17.824144105070772,2,2,0,0,419431.0
-4.08045697623249,50.14309230932106,12.79410639683626,4.360404440641785,11,2,0,0,419725.0
37.176123801048064,87.49604331602421,1.319415188942734,1.3952645137377284,1,1,0,1,428349.0
7.470200061834429,47.93451269125764,2.1678301617778084,4.744403860698685,4,3,0,0,407794.0
12.86528296076552,36.45672727984186,14.011657339529274,4.904657374370231,3,3,0,0,441152.0
12.929199078863572,33.967192235505394,25.54946798498672,13.020972334552027,8,6,1,1,527145.0
15.592096047510342,62.26972184570891,3.2524816897641005,10.82166868597396,12,2,0,1,448929.0
31.228327466480515,30.854501273864948,6.3069217430462645,0.3177924967713186,12,1,0,0,431984.0
38.214284410169725,83.99057143525246,29.330657457737324,18.26750735499832,11,5,0,0,436797.0
-7.362850030553394,66.64673015900898,18.57394630543625,7.550370508858992,8,3,0,0,508515.0
-1.0335171404871917,39.98987990095183,24.19060096080253,13.785694547978364,9,5,0,0,510746.0
-6.052759213593713,66.49996789388243,7.478550397787859,1.5176348441762233,5,6,1,1,311286.0
35.199443302968305,33.25637705780979,1.2509563193615092,10.201939656803852,2,5,0,0,426998.0
26.328491781505804,35.79325388401163,21.55181963237757,7.692557643594792,2,7,1,0,403453.0
25.85385378612765,46.875410305783205,2.3717371138983943,10.55399481659402,12,7,1,1,421235.0
33.13886413119698,48.833450370083,9.761302947555963,3.516910503993771,10,6,1,0,358754.0
32.36222151116934,61.701841031553045,25.1895134743887,14.809216577994327,5,5,0,1,404900.0
17.787718202555478,71.61393334026616,15.54325292288463,3.12138259876424,6,7,1,1,389019.0
10.96452099151593,50.33652863238029,19.750778154510648,0.9554547235895684,5,7,1,0,344853.0
36.83897726661086,41.41053945093149,10.564095570777589,7.152239614280065,12,5,0,1,434571.0
0.7088754098136558,69.05510016631894,8.587898417827306,1.5920276368092725,5,2,0,0,461927.0
33.35376311667103,85.82086292899838,19.91102067216949,7.402077691386568,8,1,0,1,502788.0
13.464344244044266,30.5776205262016,14.379699672430611,12.008925029470516,11,3,0,0,417296.0
-6.501352187117028,60.19155486623373,15.243128287116544,3.206485576357525,3,3,0,0,428883.0
9.909530893987329,54.17186808821111,13.960101452604642,16.45281574049915,3,5,0,0,339971.0
-4.605843218394675,67.84085941746525,3.4825303164798327,19.40494656216653,10,6,1,1,371774.0
7.248083565857041,68.92395593221433,7.733934498471866,14.211245864492534,2,2,0,0,409147.0
38.77022996787789,56.21740373685711,18.68704098461845,5.436788316866812,10,6,1,0,382474.0
19.35126307722076,69.88340924413922,16.62546348508944,5.224901205984307,9,6,1,0,409785.0
2.3071730936833763,42.28046911686936,29.019576234407843,15.022149397444757,10,4,0,0,399527.0
-1.252079762492199,63.04499932356418,17.53521018377566,6.566199449132302,9,5,0,0,398364.0
-9.053166884315807,38.30635239267021,11.55423346884153,7.028622376571139,9,2,0,0,491560.0
10.445360209204589,40.792010596872096,13.08987985616502,10.56531929573005,9,5,0,0,378749.0
-5.7050879157233805,68.10818034787437,5.2024350287449375,15.712592850960752,1,1,0,0,512692.0
3.9895753825312106,53.288838086718926,22.138336776281324,11.07378568243982,11,5,0,0,410402.0
-7.454933516752157,43.05540479482077,13.213603577437391,6.570826414507258,12,1,0,1,419526.0
0.7962104487366659,84.74788645425019,27.893174219467028,1.3148411579700414,7,3,0,0,490670.0
17.652476751162848,62.21272014565782,29.40424306467244,0.2978193486227609,8,4,0,1,532303.0
28.98970775592417,88.79310704802614,12.414803055335184,19.05270915100872,2,6,1,0,465925.0
35.30329959416064,52.15353869941765,27.749556675683845,9.31544521815594,2,3,0,0,419970.0
31.784953992620224,54.57419722006652,13.45210685461504,13.889800972922586,6,5,0,1,400589.0
5.326861725911179,84.5816990737398,13.83019859716315,1.8444342399703275,10,2,0,0,383550.0
-5.155974595860399,38.862965695236696,14.025888761104245,4.00437809508666,3,1,0,0,416922.0
21.54818599656364,35.13870940409829,12.272440121893268,2.433327551247937,9,7,1,0,455928.0
15.252711410847123,73.25249360250794,29.34334496488517,11.707108698655391,11,3,0,0,413998.0
26.14819510692812,52.88367611625711,17.878286702262557,18.72339767666833,12,6,1,1,400572.0
11.026200630311187,42.08909207897281,16.394101775303156,16.58982814276402,10,6,1,1,354080.0
23.19155590246158,69.57386269859909,21.902079302088907,9.185713447515727,6,1,0,1,456698.0
-7.999197658261594,74.42552718175642,10.685158653292838,2.746782175643674,9,1,0,0,420628.0
38.11674678377612,73.84083349793181,27.8581906493023,17.68610183616543,5,3,0,0,371665.0
18.863826361337363,63.91330132440039,9.926323393865516,8.023433481385155,9,3,0,0,413241.0
26.269061036629274,74.43829552836466,28.684194695679427,3.0665776398309785,4,5,0,0,358811.0
20.677738810035287,87.57543089639442,21.148947735459743,12.229788566598527,12,3,0,1,476735.0
